url,id,name
https://www.nba.com/player/1628975/jevon-carter/,1628975,Jevon Carter/
https://www.nba.com/player/1628976/wendell-carter-jr/,1628976,Wendell Carter Jr/
https://www.nba.com/player/1630618/dj-carton/,1630618,Dj Carton/
https://www.nba.com/player/1627936/alex-caruso/,1627936,Alex Caruso/
https://www.nba.com/player/1642264/stephon-castle/,1642264,Stephon Castle/
https://www.nba.com/player/1630658/colin-castleton/,1630658,Colin Castleton/
https://www.nba.com/player/1630577/julian-champagnie/,1630577,Julian Champagnie/
https://www.nba.com/player/1630551/justin-champagnie/,1630551,Justin Champagnie/
https://www.nba.com/player/1642279/ulrich-chomche/,1642279,Ulrich Chomche/
https://www.nba.com/player/1642353/cam-christie/,1642353,Cam Christie/
https://www.nba.com/player/1631108/max-christie/,1631108,Max Christie/
https://www.nba.com/player/1630528/josh-christopher/,1630528,Josh Christopher/
https://www.nba.com/player/1631321/sidy-cissoko/,1631321,Sidy Cissoko/
https://www.nba.com/player/1641740/jaylen-clark/,1641740,Jaylen Clark/
https://www.nba.com/player/1629634/brandon-clarke/,1629634,Brandon Clarke/
https://www.nba.com/player/203903/jordan-clarkson/,203903,Jordan Clarkson/
https://www.nba.com/player/1629651/nic-claxton/,1629651,Nic Claxton/
https://www.nba.com/player/1642270/donovan-clingan/,1642270,Donovan Clingan/
https://www.nba.com/player/1641730/noah-clowney/,1641730,Noah Clowney/
https://www.nba.com/player/1629599/amir-coffey/,1629599,Amir Coffey/
https://www.nba.com/player/1642268/isaiah-collier/,1642268,Isaiah Collier/
https://www.nba.com/player/1628381/john-collins/,1628381,John Collins/
https://www.nba.com/player/1628380/zach-collins/,1628380,Zach Collins/
https://www.nba.com/player/201144/mike-conley/,201144,Mike Conley/
https://www.nba.com/player/1626192/pat-connaughton/,1626192,Pat Connaughton/
https://www.nba.com/player/1641731/bilal-coulibaly/,1641731,Bilal Coulibaly/
https://www.nba.com/player/1641741/ricky-council-iv/,1641741,Ricky Council Iv/
https://www.nba.com/player/1628470/torrey-craig/,1628470,Torrey Craig/
https://www.nba.com/player/1642384/isaiah-crawford/,1642384,Isaiah Crawford/
https://www.nba.com/player/1630622/jalen-crutcher/,1630622,Jalen Crutcher/
https://www.nba.com/player/1642385/yongxi-cui/,1642385,Yongxi Cui/
https://www.nba.com/player/1629633/jarrett-culver/,1629633,Jarrett Culver/
https://www.nba.com/player/1630595/cade-cunningham/,1630595,Cade Cunningham/
https://www.nba.com/player/203552/seth-curry/,203552,Seth Curry/
https://www.nba.com/player/201939/stephen-curry/,201939,Stephen Curry/
https://www.nba.com/player/1641783/tristan-da-silva/,1641783,Tristan Da Silva/
https://www.nba.com/player/1642359/pacome-dadiet/,1642359,Pacome Dadiet/
https://www.nba.com/player/1641915/caleb-daniels/,1641915,Caleb Daniels/
https://www.nba.com/player/1630700/dyson-daniels/,1630700,Dyson Daniels/
https://www.nba.com/player/1642368/nfaly-dante/,1642368,Nfaly Dante/
https://www.nba.com/player/1630268/nate-darling/,1630268,Nate Darling/
https://www.nba.com/player/203076/anthony-davis/,203076,Anthony Davis/
https://www.nba.com/player/1631098/johnny-davis/,1631098,Johnny Davis/
https://www.nba.com/player/1629056/terence-davis/,1629056,Terence Davis/
https://www.nba.com/player/1631120/jd-davison/,1631120,Jd Davison/
https://www.nba.com/player/1642484/rayj-dennis/,1642484,Rayj Dennis/
https://www.nba.com/player/201942/demar-derozan/,201942,Demar Derozan/
https://www.nba.com/player/1631217/moussa-diabate/,1631217,Moussa Diabate/
https://www.nba.com/player/1629603/mamadi-diakite/,1629603,Mamadi Diakite/
https://www.nba.com/player/1641711/gradey-dick/,1641711,Gradey Dick/
https://www.nba.com/player/1631172/ousmane-dieng/,1631172,Ousmane Dieng/
https://www.nba.com/player/1642265/rob-dillingham/,1642265,Rob Dillingham/
https://www.nba.com/player/203915/spencer-dinwiddie/,203915,Spencer Dinwiddie/
https://www.nba.com/player/1628978/donte-divincenzo/,1628978,Donte Divincenzo/
https://www.nba.com/player/1629029/luka-doncic/,1629029,Luka Doncic/
https://www.nba.com/player/1629652/luguentz-dort/,1629652,Luguentz Dort/
https://www.nba.com/player/1630245/ayo-dosunmu/,1630245,Ayo Dosunmu/
